mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,chroma_mean,chroma_std,contrast_mean,contrast_std,tonnetz_mean,tonnetz_std,zcr_mean,rmse_mean,filename
-282.22437,141.21898,41.15451,73.95805,-24.72104,38.961136,7.493262,29.551153,-11.618929,25.496384,-16.859322,20.115093,-20.680649,17.395292,-8.442537,14.094822,-25.122837,19.377192,4.7385983,15.534405,-14.181961,11.919555,-7.351944,10.088744,-7.7376065,9.270783,0.39979514,0.30578217,18.126500407166578,5.148228680836245,-0.006349543550459102,0.10813373004069589,0.2261792590189031,0.04238913,audio_468.wav
-360.98682,106.97022,74.074814,67.36428,17.590149,67.57951,39.36963,30.2787,-5.680202,28.263258,37.43613,23.32262,-4.5304093,23.575375,17.750134,17.209312,9.670643,17.081406,10.429887,16.445868,12.383377,13.125656,4.3631988,10.89146,17.332594,14.4575405,0.46122998,0.29133716,22.270909958132787,9.48369452612397,-0.028189391563637443,0.11569273993380276,0.13459832821098883,0.053641163,audio_469.wav
-427.29776,97.45785,90.7761,77.23058,10.0564785,74.49727,29.106688,29.145975,16.510618,25.042933,-2.7348766,21.61286,10.986599,22.965645,7.925322,21.304014,-0.3242618,15.814026,3.0049775,16.325449,3.1946683,13.588172,1.424691,11.660368,-0.9372567,11.020331,0.41601402,0.30497926,21.093989238408138,8.083369510044033,0.006952441807336955,0.14128926383431356,0.07617161522987231,0.036047664,audio_471.wav
-392.4393,155.9247,53.425533,70.041,-11.054222,31.388588,23.025957,30.261868,-7.1465273,19.891281,0.33964753,14.32357,-15.0461855,18.807486,-4.8425403,12.483501,-0.99607056,13.677807,-5.181553,12.335711,-5.9174056,10.449953,-7.1384406,10.207078,-4.2758603,8.829197,0.3570804,0.3120956,19.61854026396336,6.582163080279142,-0.0002441127904279059,0.12744832135336284,0.1443881950250836,0.037183043,audio_477.wav
-377.5001,113.79665,74.53764,63.945374,-1.1688242,44.269848,37.32057,32.13323,-8.910029,21.441063,16.019894,17.180481,21.060587,24.211025,9.686037,19.89541,16.851425,16.630272,9.751928,13.256797,8.925575,13.867555,5.687021,11.398982,3.213875,8.87991,0.46243665,0.29827228,21.473095083171565,8.735370705175187,0.011454455890505692,0.10513340286565775,0.1264837404857536,0.036469433,audio_478.wav
-327.09116,139.6208,74.434814,74.445244,-23.92741,39.63252,34.346294,35.941135,3.3939033,23.18923,-7.363348,18.094936,-6.7156944,16.350569,-19.780582,19.661459,-15.888719,15.144483,3.546055,13.073299,-10.365539,12.9352455,-7.307908,9.781607,-4.2650194,10.029921,0.34673566,0.31776127,21.391433212422925,6.720389090543433,0.010566099478588562,0.14548477146558705,0.1601048115664308,0.045245964,audio_479.wav
-374.3509,63.731155,106.23571,39.39725,53.08773,49.08709,42.49847,23.327599,-1.9162292,16.56877,14.571382,15.32733,1.5428948,13.894769,6.9846287,12.315039,10.86221,11.271345,4.3645587,11.15605,9.628023,11.9916115,8.804148,11.261333,8.12863,9.52679,0.4102467,0.30563107,20.09919616073387,7.388725902404417,-0.0023901173184627173,0.12153378064338631,0.047236811812089476,0.05356543,audio_480.wav
-375.808,148.9694,83.36221,94.41753,8.266023,40.625015,24.14086,37.89219,-3.1398704,22.166084,-8.369735,21.998308,-5.6056643,21.052315,-8.815383,17.174576,-10.340479,17.152224,-3.4954836,14.72303,-3.9158247,13.007258,-8.6080065,12.60407,-6.84491,11.448809,0.38875896,0.32684985,18.97776801345454,5.89763973001075,0.04975554276194746,0.1657109927078789,0.20320813908473906,0.04403089,audio_481.wav
-297.8855,110.901276,104.78943,52.48762,-7.191458,39.826176,44.453476,38.860367,-3.4145846,26.344606,-15.697929,20.445372,-1.0875874,21.793903,-16.620432,18.627747,-12.496424,17.856962,-12.381351,16.603218,0.31223541,14.901343,-1.3834895,12.026646,-7.349209,11.535892,0.33654198,0.31275272,20.83220778564857,5.878895530191289,0.001903410261542638,0.14642064188626056,0.12556896738406184,0.05508945,audio_482.wav
-408.70203,73.60286,112.53668,61.810223,34.660595,39.61588,4.5899296,29.212177,7.6001616,21.215532,27.436003,18.82406,25.383415,20.357624,9.876501,18.730753,7.472914,13.9326515,11.89271,14.048828,9.939671,11.946694,8.9516535,10.773743,5.7131634,9.243384,0.48549366,0.2933097,19.441962773718217,7.043158793042056,0.005837539058466994,0.10478494898283633,0.05614116173664122,0.0399715,audio_483.wav
-352.83853,165.9264,69.36306,72.81265,1.6191258,30.641674,14.75792,29.430182,-11.730794,20.925545,5.398833,13.937952,-7.5002017,13.975392,-9.842129,13.349599,-10.241075,11.83737,-8.756425,13.602796,-5.1149483,8.97418,-2.00704,7.62977,-11.990235,12.32729,0.49981427,0.2930685,17.160655187625995,4.983309686087609,0.007258852415809942,0.08605412483004465,0.24770315412007454,0.031360865,audio_484.wav
-394.18433,136.02841,72.623245,73.89248,15.541219,40.29552,16.540821,33.19266,-13.825051,22.384506,-19.508944,25.029785,-9.053497,18.39643,-12.92861,17.257763,-12.888569,17.82135,-3.8704119,12.919515,-10.857727,12.676125,-3.8364758,11.054879,-8.3939705,11.004415,0.39286008,0.3292601,19.554508984374905,6.281088958522747,0.02489144389074131,0.14096722294833933,0.1724713557633354,0.04333945,audio_485.wav
-306.34253,111.44282,88.18201,55.040043,29.170723,41.066505,20.682123,32.997326,-10.547303,26.557878,7.181506,19.200718,-13.62158,18.27333,-7.0659804,13.501537,-10.402594,16.694723,-7.1114635,12.515168,-12.221737,12.164815,-22.39003,14.766414,0.2386331,13.05479,0.32229525,0.3193506,20.5798761937286,6.193238567497661,-0.007631856195734047,0.15654569854369982,0.13054373419195953,0.061566442,audio_489.wav
-346.87442,134.23143,56.167847,62.066784,13.205841,43.546623,15.062037,30.904854,5.316935,22.455278,2.5041702,19.494999,-4.6265144,18.82205,-10.596885,19.931086,-1.8440038,15.80825,-6.335558,14.378188,-14.62074,13.990809,3.0176442,13.367743,1.031913,10.515974,0.3214631,0.31787324,20.315855019245415,6.183989139753489,-0.001846891434560911,0.14450042455095113,0.1559281191759851,0.0450391,audio_490.wav
-263.72348,83.1982,99.392555,62.011127,3.4844255,42.579556,2.5112278,32.964363,10.332643,22.233063,16.553152,19.457499,-19.025229,19.515306,-4.836389,19.97581,-8.344476,17.105738,-13.05525,14.98952,-10.381529,11.88416,5.7294455,12.470714,0.040833365,10.722767,0.3555834,0.31815043,20.025698492760124,5.938161193492828,0.0021962037164932557,0.13321175316404454,0.17436996638711394,0.061072815,audio_492.wav
-372.93698,154.26874,77.87282,51.454796,6.5968385,36.17608,35.838417,28.958843,-0.6238611,20.170088,9.427874,15.497545,2.7222512,17.579058,0.88692933,12.580662,-1.3973553,12.477501,6.371527,11.528917,-4.939665,9.965857,1.0729482,8.449621,-1.7912756,8.566052,0.44625577,0.29086208,19.119956160414937,4.925853431565695,0.04120180916364327,0.12223139571198882,0.10235056201743876,0.023728693,audio_493.wav
-402.772,117.372444,21.975523,53.11792,-19.648874,41.76789,21.697964,37.32612,-48.25367,32.37873,5.582966,20.491821,-42.327534,28.474861,-17.469133,22.511013,-5.316957,18.235212,-26.720972,18.16754,0.14794414,12.924668,-0.78726554,13.217591,-4.8860884,10.342093,0.30382392,0.31618628,21.243862090000906,6.744288016268986,-0.002972053857775283,0.14813971543602444,0.275844289295709,0.020473842,audio_494.wav
-306.401,106.19916,61.66173,65.93937,20.198158,41.087734,19.314817,34.281223,4.298381,18.708107,-15.225156,20.98022,-15.181734,17.763834,-11.545301,15.415883,-6.861353,16.134005,-9.103373,12.010291,-6.677669,10.111041,-7.553903,10.626304,-4.785904,8.947866,0.31394616,0.3232365,20.359798236952308,6.230002699773278,-0.0035349599658074317,0.16687951476718116,0.15999504958732694,0.06640401,audio_495.wav
-331.40414,85.06395,87.458534,48.626488,28.700209,30.533873,23.839157,28.145796,16.029106,19.485373,11.918823,19.103827,-14.827785,19.80642,-5.455545,14.440389,-10.395721,14.677866,-5.201273,14.978689,-4.7244596,12.8139925,0.048913274,9.6184845,-6.1183114,10.2861805,0.34598088,0.32536533,18.626232747685574,4.832598389471033,-0.017674637844788392,0.1405971659151857,0.14328688681443025,0.047800742,audio_5.wav
-340.39212,125.59049,96.535324,77.208855,4.7066646,39.26485,14.121668,33.719128,7.483676,23.236748,-0.930602,20.406286,-10.8980465,16.101557,-13.979446,15.407413,-13.299403,15.528851,-2.9162037,13.032185,-6.5261073,13.664432,0.30774847,11.74789,-8.052177,11.569955,0.41192675,0.32582247,18.38599908823394,5.503213422721646,0.0015532196750734203,0.11085761274088649,0.1967625079124467,0.04888077,audio_503.wav
-356.54446,99.43259,83.483765,51.34641,-1.264882,52.795776,16.039425,25.560953,13.567318,22.498451,20.729033,17.448154,4.804087,19.558014,5.7948837,21.617783,17.716234,17.59852,3.6270957,13.575862,-0.19716102,17.019388,7.21022,13.293706,5.8709555,12.005131,0.41320014,0.31530187,22.041912703870448,8.776529567535832,-0.008732947739094377,0.13296733204027075,0.07197145875910788,0.03774225,audio_504.wav
-388.01172,116.39106,50.750637,59.694378,-6.1927414,57.9592,58.365692,42.171978,-23.30971,24.715654,35.214497,23.595825,9.6829605,24.07781,1.0600785,16.378994,22.258272,17.313595,5.4274178,15.18421,1.0995773,12.1959,3.7087705,12.420969,13.194402,12.861909,0.43088835,0.32037088,22.608938193755886,10.211578541729889,-0.006190206973164441,0.15602640010944896,0.16518070133587787,0.04267298,audio_513.wav
-330.72098,132.75662,77.731926,69.966,-7.622584,46.63656,16.106728,39.712833,-27.778887,30.761969,-22.859007,23.522762,-20.378796,19.136393,-18.790333,17.551271,-18.6542,18.846111,-10.623476,13.589867,-10.327978,12.892023,-6.5848756,12.984033,-10.593969,12.608607,0.32077345,0.32337743,21.428597350240704,7.138406073270472,0.010428594007683242,0.1433358673326227,0.16890397239416932,0.056945737,audio_514.wav
-373.78378,121.53718,111.31282,78.06115,6.8765554,44.84409,-3.5507548,40.778023,-25.976961,31.9546,-5.6168694,23.739676,-21.595446,23.355297,-20.970875,20.95346,-8.762254,17.796152,-15.015897,14.569431,-13.21704,13.595146,-6.967756,12.343684,-5.5784874,12.011414,0.3745359,0.32183832,19.98264555381377,7.140520830627776,0.009681418521732219,0.13053434202850084,0.13462747134942318,0.04040941,audio_516.wav
-380.23312,68.93083,113.24406,68.38975,35.944378,36.897495,20.564888,32.100918,8.902421,21.805996,16.593859,19.330843,12.19673,17.629038,1.119888,21.420912,8.304218,21.578424,12.009585,16.577375,2.4805665,11.981018,-4.7919703,14.576059,-6.7558084,13.120617,0.3280794,0.32680064,23.432551503478148,7.698194211552825,0.010324823325794872,0.18249199197884663,0.0641404620373247,0.05756418,audio_518.wav
-415.45486,151.7055,50.830296,55.13034,-5.964776,30.05765,27.281065,32.94916,-12.455453,23.605925,1.5482938,20.758709,-18.243423,23.744665,2.533392,15.266973,-6.879511,14.64892,0.54162407,13.886736,-7.0387225,11.926008,1.2241584,9.95305,-4.8486123,10.735183,0.47000572,0.29988798,18.364263426547137,6.213974429003297,0.008138560508234761,0.10107250794847883,0.21996405746328795,0.01899213,audio_52.wav
-330.96326,103.68205,69.83199,50.636597,21.264162,34.825027,29.40767,31.94423,-10.7653475,24.871881,8.088305,16.771738,-19.523874,18.358294,-12.395303,15.772557,-1.625897,14.315394,-8.6197,14.162828,-4.409181,11.019866,-3.1648169,10.497993,1.015594,11.339052,0.37315893,0.30753848,19.679115361488122,5.4548911732996155,-0.017854851386222653,0.14432486750180054,0.175930750382721,0.038172282,audio_526.wav
-286.14886,106.718,62.176983,63.610462,-8.4564495,42.461086,12.244933,34.172516,-8.826218,26.585236,-0.850594,21.640636,-21.468533,21.641296,-7.099355,15.573472,-12.669517,14.812344,2.125878,12.132192,-8.927045,13.13268,0.49872905,11.639805,-3.837565,11.515963,0.36667544,0.30940604,20.337450266411654,4.967099710237116,0.0073529608846991164,0.11683395075064477,0.22872306644789445,0.046104733,audio_527.wav
-402.9535,126.29853,112.442085,89.7322,-20.462147,56.728252,5.0796804,30.08838,12.079004,18.603128,8.598015,23.698938,7.959671,17.920994,2.208806,13.868073,3.3068712,15.464435,2.8756366,13.880614,1.6370783,10.837478,4.005488,8.528443,3.0348144,8.862266,0.45709908,0.29799423,18.776855042461055,6.50855663245037,-0.02406057140532532,0.12257363662832867,0.10347306400341737,0.0315604,audio_53.wav
-295.84402,85.04733,97.34718,61.26786,21.379847,31.133995,30.44961,31.397917,5.0571404,22.674726,-4.0013323,20.590948,-14.071875,20.037796,6.0415154,16.415983,-0.35152978,14.698997,-3.1402013,15.699296,0.6564219,14.056125,-3.6015239,11.629992,-8.641909,11.069003,0.32521948,0.3113936,20.75833363349413,5.189134898559158,0.017153655630029293,0.14287224179221053,0.13771509361673773,0.06345489,audio_533.wav
-345.5279,111.24025,58.188965,55.3285,15.985625,39.284565,14.266494,33.98309,-9.062937,26.444803,-5.4966235,19.00851,-20.157967,20.186426,-11.065215,17.014528,-10.128494,16.24048,-6.4530835,11.798016,-6.169556,11.867744,-3.601799,11.273126,-7.7207503,10.92052,0.32297763,0.3325166,19.067670184461086,5.870505001851291,0.017092194641384742,0.17506449168500496,0.18703459880857295,0.04750663,audio_535.wav
-352.4268,125.10574,73.641945,56.537224,33.585476,33.889095,25.54279,33.510387,-23.586258,27.798372,-8.990886,22.804434,-11.973565,17.78796,-12.142681,15.201515,-8.735234,13.3260355,-13.357281,12.46044,-12.009464,11.295135,-4.723088,9.125492,-5.613011,9.276117,0.30752477,0.3203373,19.48437173688373,5.491521444471149,-0.0030116715423404578,0.15230547240368467,0.1430684862553248,0.042349055,audio_536.wav
-300.15067,74.38069,104.44231,35.9127,-19.612244,27.408539,7.221632,29.551165,-6.562626,18.949543,-9.1363945,15.751425,-10.110367,16.798382,-10.232144,13.259834,-5.13183,12.5143385,-7.5955563,14.073982,-0.80384535,10.504616,-4.498086,8.797609,-4.217596,8.723121,0.3667968,0.32189813,18.22211658810336,5.192287981865339,0.003401122232908169,0.12491541398821682,0.136809490232295,0.043016095,audio_538.wav
-327.73663,144.4395,34.164818,48.669228,-20.071527,42.066982,12.50933,26.013725,-22.885208,25.386593,-10.96895,19.30922,-14.053273,16.080828,-23.599491,20.979155,-10.896751,14.8164215,-9.925532,11.8801775,-13.526896,13.341175,-6.6602635,10.882877,-2.0559208,9.201334,0.3046172,0.33809853,20.89756692068177,7.215582027786444,-0.013662745730104576,0.1748081203574138,0.15648738060769435,0.059031762,audio_539.wav
-353.4383,72.46902,99.71584,39.2493,-4.296938,21.044615,10.222529,21.784595,-3.210363,14.046372,-15.547022,14.331768,-13.666049,16.887009,-7.5692883,16.242676,2.48176,12.38088,-2.8560867,10.479163,-9.573658,9.273461,0.43269247,10.676355,5.295238,8.504804,0.41205972,0.321689,18.986850173870188,5.653827620994352,0.007739913247267027,0.12760206170368157,0.13801745332468052,0.03507331,audio_542.wav
-311.84753,113.45702,88.902916,86.20287,20.64851,56.92495,17.865715,46.641872,-17.19434,30.861252,-12.0872555,25.938644,-25.715633,20.31362,-9.293026,19.779089,-11.681581,18.596703,-14.010442,14.621192,-7.176063,14.807437,-13.22838,15.609977,-1.9034915,11.6410055,0.35795537,0.3215275,20.511853035332035,6.7425713459591305,0.01001135513220566,0.1609590716425857,0.16622726554179978,0.058765512,audio_547.wav
-414.3404,108.83836,47.130165,64.62872,16.616444,32.22112,18.564976,34.559715,-9.973507,20.84124,-21.490582,28.328342,-8.84416,15.831166,-2.247538,14.965418,-14.802324,19.034937,-9.641515,12.778048,-9.071687,13.062877,-13.430228,15.217469,0.6791301,9.312208,0.3894295,0.32783508,19.406742611223912,6.56196527996455,0.002101464672252828,0.15249688553924506,0.19907444963059107,0.032956757,audio_548.wav
-458.63467,136.64903,82.578636,91.704544,10.6185875,30.149412,13.419244,35.289745,-3.7042787,20.736917,-0.72549266,18.200718,-7.375065,18.995834,-10.361014,15.994597,-7.9829335,14.427153,-11.454148,14.113335,-9.4970665,11.467087,-4.0595865,8.635537,-5.2455945,9.073473,0.45418334,0.31326646,18.09193448027129,5.65181987323685,0.005489010855762283,0.12944850309688757,0.17856325712193824,0.029833404,audio_549.wav
-381.7475,96.1618,66.43605,54.66924,11.902381,43.51264,25.287216,23.731918,12.880774,19.635696,12.062926,14.405442,8.196318,15.845875,9.800553,15.999984,5.6816607,13.520817,2.3499131,13.771497,7.3943543,11.269997,9.395973,10.565956,9.40549,10.16706,0.46384555,0.29548478,19.961486357681427,7.448385406916175,-0.00293481184154281,0.10988428344756039,0.05821882861735109,0.03747074,audio_55.wav
-363.84583,82.50873,139.71234,54.450573,-21.572794,24.786587,0.9226901,26.788485,6.690043,19.78998,-6.631571,14.507806,-5.1647415,17.009306,-4.833927,12.708961,-6.5812044,10.729454,-4.750501,11.237447,-9.871508,10.456984,-7.3792963,8.410185,-0.7430565,9.391784,0.42615166,0.29533046,18.130034621179895,4.662085965650989,0.043773916394003846,0.11524565746628426,0.11356153071751864,0.029327307,audio_552.wav
-384.51828,105.08223,64.65242,59.234333,-3.6452978,56.267426,26.039621,31.27416,10.151858,20.566305,15.623657,18.54181,16.032515,22.48644,13.945691,18.33185,6.9961424,13.269578,2.199641,12.332702,10.545133,9.869062,6.601712,9.083515,1.03641,8.693105,0.44834262,0.32304925,20.438414540214637,8.094654612503367,0.01271891248448247,0.16362986702913057,0.08706714339605894,0.06489804,audio_558.wav
-370.6353,125.333176,66.95829,56.012684,0.701793,45.63967,37.006386,33.932514,-20.026936,26.889914,36.241135,27.486214,7.656979,21.084099,1.0055931,21.070545,20.53541,15.026759,14.225584,14.520485,14.267428,14.62202,-0.55452627,11.828204,2.2510245,11.1526375,0.4427238,0.30345938,22.503124589906342,9.630660773532606,-0.010881743813469133,0.13138901410925238,0.1255792057660529,0.038829207,audio_563.wav
-327.65506,138.96118,30.338772,77.25947,-21.225557,37.89489,7.03151,29.921251,-9.82823,23.610445,-16.468767,22.36627,-20.931288,18.2996,-7.1391716,14.124947,-20.964058,18.469088,4.3938513,14.254914,-11.840007,12.68461,-8.471645,11.003224,-5.1983857,9.357303,0.41514602,0.306596,17.8519901909548,5.128590799676208,-0.0017251846059739933,0.10172881911528801,0.2371495564778646,0.029135285,audio_567.wav
-389.80124,148.00175,54.048916,70.18373,-8.381115,27.826616,19.867949,29.260489,-6.8199873,17.902027,-1.3595277,12.16151,-11.142832,17.544556,-4.7067714,12.016718,-3.5120492,12.330473,-5.335653,11.842983,-3.985128,9.438549,-4.8520875,9.257579,-4.2200847,8.285442,0.36508876,0.3145491,19.458405770759377,6.4858581219520195,0.0030222285853068157,0.14152542276847668,0.1280596495658528,0.04054345,audio_576.wav
-290.0987,111.521774,107.70667,51.863453,-14.229898,40.492744,42.553013,41.426052,-3.9549978,26.204964,-15.934987,21.181742,3.5647333,22.690928,-20.057964,18.772886,-12.279088,17.440758,-15.029549,18.25424,-0.66684353,15.629271,0.9065479,12.593077,-8.1178055,12.64856,0.33524656,0.3126424,21.330978213065176,6.209728552319271,0.0032825129430052798,0.14914253982745643,0.12139853536447229,0.059401426,audio_581.wav
-403.6822,68.8916,99.37045,59.2647,33.93226,35.309658,5.458872,28.251413,7.8310547,20.493372,24.984438,18.22717,25.135712,19.76534,12.28281,17.774952,8.311104,13.671995,11.315145,12.840311,10.5802355,11.672065,9.286918,10.054042,5.3738375,8.297316,0.5164982,0.29011732,19.314844897705502,6.917488771767536,-0.008177981200699232,0.09210626084804313,0.05486727903648145,0.03922903,audio_582.wav
-350.49573,166.13171,75.386185,74.48155,2.4612703,30.166471,14.494993,25.92604,-10.05461,18.391247,4.7382436,12.437511,-8.359259,12.249468,-11.033867,13.716327,-4.200545,11.653471,-8.007337,14.088243,-6.2983875,10.021859,-0.08600426,8.479152,-9.647192,10.955556,0.5051304,0.2885412,17.244561896076586,5.061027816280442,0.014265295545540724,0.09627205442742004,0.23446808023828541,0.031540588,audio_583.wav
-395.279,78.29956,64.467926,49.140217,34.677525,51.675,54.957897,30.732178,4.2656193,21.013857,28.579628,18.939114,0.9782441,19.232256,7.0354543,16.562317,14.129674,16.57879,-2.2087572,13.082428,3.0641968,10.159531,3.8843274,10.282218,4.0427694,9.041523,0.4129598,0.31753433,21.3533460181043,8.453679950801686,0.011045491486107837,0.15609211269125703,0.11267941497093023,0.057456415,audio_586.wav
-299.70575,102.694084,94.03684,55.647938,-10.338492,52.110172,43.21444,39.62901,-3.2653978,27.921892,-9.484865,22.144005,5.906226,18.255905,-6.8908544,20.575441,-3.5010655,18.90047,-9.004059,16.724499,-15.560819,14.285928,1.1798952,12.677401,1.1137708,11.818932,0.28700218,0.32149833,21.441236924178405,5.941596147034617,0.00834782322451773,0.13846075942846237,0.1271699655551118,0.05582797,audio_59.wav
-324.45117,165.6896,34.86946,61.491337,11.808462,40.496758,16.521248,31.82311,-4.2008405,29.00251,-0.37098294,20.56437,-7.5000625,18.75602,5.3804164,14.602404,-1.0679252,15.898388,4.867299,10.293137,-5.880093,12.049082,0.52361363,11.866411,2.6750748,9.403262,0.39550474,0.32431826,18.91009861124448,5.278140259296686,0.07532874323537815,0.1731314057915403,0.18019139792110875,0.035738986,audio_590.wav
-238.25887,73.635216,97.03625,49.021084,6.6126657,35.227833,10.616508,31.062332,6.6075234,20.083956,11.900684,21.171804,-11.020825,15.934983,2.6892056,16.743649,-13.093259,16.824934,-8.171928,12.534077,-6.461394,11.946893,-0.51116234,12.50623,0.88255537,10.00179,0.3518427,0.31691977,19.69716359972966,5.5680879554639295,-0.005331346129686411,0.11132041750035532,0.1486343205038605,0.058013096,audio_591.wav
-391.028,147.84645,116.98079,48.55787,4.9287724,38.973835,31.08088,30.566402,2.6715682,21.981258,10.638541,16.51662,4.6567326,15.538619,3.1654832,13.480743,-1.68715,12.313575,8.622577,12.840682,-2.9820178,10.1621685,1.9000324,8.907159,-1.7929463,8.2617655,0.47352347,0.27947572,19.042905669785924,4.646721826413293,0.035470254307894994,0.11436772308285247,0.07101242179179978,0.022985172,audio_592.wav
-391.9761,140.93994,93.91932,68.31055,2.346909,41.354656,32.09003,44.091724,2.5725605,24.54163,-6.0185914,19.64308,-3.9605932,16.89588,-12.69019,17.619633,-2.7218845,13.453379,-7.382244,15.783364,-6.173423,11.130155,-3.7164283,9.678694,-2.597389,9.686169,0.37583956,0.305702,18.877544775143395,5.302317751320281,-0.009669113056106035,0.14899732296097143,0.14442397804724721,0.03110225,audio_600.wav
-351.39453,124.75378,86.61073,79.59874,8.360489,35.73972,13.64352,31.933693,5.59008,23.484838,-2.5599723,19.892656,-9.407928,17.30475,-11.762096,15.157397,-11.361002,15.90793,-1.5414174,12.11988,-4.227026,12.734066,-1.1463294,9.593423,-5.7253428,9.628672,0.4308972,0.32523617,17.945022986389297,5.4633981088772625,-0.00021597365715229162,0.1019316394666836,0.2116538018337327,0.04709461,audio_602.wav
-461.69083,96.36903,94.616875,79.45887,24.388353,56.885136,32.647526,39.413284,11.0428705,21.202017,2.2146993,18.657251,5.714606,20.63007,6.5779934,19.56853,-0.16240504,15.980362,-3.0352957,13.684177,3.7803588,11.149389,3.4577892,9.88405,-2.6371908,10.0614,0.46266636,0.30880013,20.40420001585171,7.589955721941322,-0.0028203107263345714,0.10063302377218075,0.10863429996782353,0.035274196,audio_609.wav
-340.6779,73.69655,80.71421,52.809963,24.009476,27.383482,6.6094103,28.656324,-23.69706,22.401167,-14.114423,18.889072,-15.162814,15.929803,-19.04977,15.973399,-8.46728,12.246567,-5.515048,10.300021,-8.860894,10.872429,-3.850775,9.399709,-8.180119,9.181428,0.26608872,0.32945764,20.461089252385158,6.385566826589742,-0.015014989342171565,0.16874612541885997,0.12017542764909478,0.065143086,audio_61.wav
-363.1776,123.34876,67.11128,63.084827,12.371989,55.728256,35.815926,35.084175,-4.7854276,21.879997,36.911415,24.380026,-8.455874,21.750164,23.745884,19.404848,11.474482,16.726593,7.0092344,14.242956,0.90749645,11.868407,-13.595703,14.480958,0.8562926,10.340565,0.34402448,0.3266425,22.835547456645052,9.158075672859269,0.007829708212329931,0.18505867833014858,0.14106544087405556,0.066865094,audio_611.wav
-334.97256,131.00674,65.02206,48.252098,5.8763466,32.924297,18.930399,30.168943,-5.369129,21.342833,-16.595068,21.88849,-21.69879,20.115967,-13.172523,15.985311,-6.9683456,16.156174,-10.680789,12.311959,-12.587053,12.270295,-3.4774764,12.559653,0.59190726,12.457703,0.3100779,0.3240239,19.503049375719346,5.609287903769788,0.00394397659073286,0.14039467914642204,0.14485261082268372,0.045852132,audio_62.wav
-401.89676,89.47523,128.40422,71.892815,42.838287,52.917152,15.639413,28.468939,-10.66527,26.673174,12.175257,19.98916,11.036178,22.090397,14.365768,17.35481,8.08082,17.121996,5.404034,15.8356285,9.90549,13.405719,12.576164,12.9875555,11.396648,11.160143,0.39429858,0.30887246,21.06639086748919,7.359802524430661,-0.027406261656466258,0.15180426797751564,0.06437389740147346,0.047554415,audio_620.wav
-378.88797,167.85506,68.99365,77.979805,11.7702675,32.711784,16.056335,28.103765,-0.14760464,20.05542,1.3824764,19.796104,-6.38578,15.907857,-4.276358,12.586002,-10.006201,14.969781,-0.058313917,14.179926,-11.274351,14.319657,-3.665053,10.058939,-4.465966,8.82172,0.41463163,0.3113494,18.24090651995712,5.589475980379547,0.003550109240980455,0.12513263335002198,0.15851571870002665,0.0389587,audio_624.wav
-293.3154,108.70587,61.934204,59.842197,-8.35572,42.37983,17.92017,33.466526,-9.018788,25.04028,-2.9006622,20.746998,-21.22256,19.83015,-8.049996,17.651848,-9.650061,13.76305,5.585469,12.160596,-7.894331,13.566596,-0.101212636,10.874961,-6.465934,10.761687,0.37072945,0.31249344,20.275521581369404,4.963819078529463,0.006017036680068194,0.1254256997856616,0.22023876381123536,0.04313496,audio_627.wav
-331.05963,97.19024,77.36784,52.141804,5.99094,37.23071,5.5458674,31.874653,-33.68374,33.53372,-19.372715,23.938324,2.577428,12.550692,-3.2483652,14.550442,-16.649338,15.812922,-6.680116,11.007702,-7.488708,11.214347,0.7486883,9.540304,-1.1242682,9.90505,0.27620012,0.33303982,21.486948234491816,6.971743741025024,0.021753064823043813,0.1805695006571258,0.15722604249866878,0.058322754,audio_63.wav
-315.03717,153.04045,27.223392,59.13084,24.019419,40.01288,27.48493,33.565308,-9.925883,26.930338,9.320929,18.933716,-18.304174,20.348936,9.75255,15.089452,-6.717651,19.8803,8.080709,11.790598,-6.7152753,12.992272,1.8617337,11.815089,0.8394665,10.813709,0.3526098,0.31872842,19.207774399214056,5.1180616193755695,-0.0025275119804983185,0.17494067437004288,0.19295039395300853,0.037273664,audio_630.wav
-308.42358,122.947235,60.537666,57.08088,37.00159,35.958366,28.28323,29.080212,-28.413813,26.92259,4.0190587,30.86798,-21.42181,20.899092,-0.58890307,19.467773,-7.722629,15.378738,-19.30915,15.830052,-11.323473,14.443844,-4.168845,11.459631,-4.9419255,10.028007,0.28539217,0.31754857,19.94223742671351,5.964856050691106,-0.00890602591642359,0.15789871722863144,0.2092446356662673,0.056720745,audio_636.wav
-409.67984,125.398285,79.64823,64.51278,16.969114,32.715744,5.7888837,28.85489,13.616871,18.759687,12.666689,17.825201,2.7447662,14.96191,-8.048544,18.654308,-4.138663,14.159272,1.5646365,11.378973,-5.154646,11.605114,-6.2546954,10.385468,-2.6234233,9.187649,0.3436101,0.32229567,19.032001093058444,5.5553129455710275,-0.00017306039509175272,0.1596599248363225,0.1399398982461395,0.038983375,audio_64.wav
